shortwave_radiation,direct_radiation,diffuse_radiation,temperature_2m,windspeed_10m,date
0.0,0.0,0.0,8.5,11.7,2023-10-25 03:00:00
0.0,0.0,0.0,8.1,10.4,2023-10-25 04:00:00
0.0,0.0,0.0,8.2,10.5,2023-10-25 05:00:00
0.0,0.0,0.0,8.7,10.3,2023-10-25 06:00:00
2.0,0.0,2.0,9.2,13.2,2023-10-25 07:00:00
39.0,0.0,39.0,9.4,13.5,2023-10-25 08:00:00
56.0,0.0,56.0,10.0,13.8,2023-10-25 09:00:00
99.0,0.0,99.0,10.6,12.4,2023-10-25 10:00:00
58.0,0.0,58.0,10.7,14.2,2023-10-25 11:00:00
50.0,0.0,50.0,10.8,14.4,2023-10-25 12:00:00
45.0,0.0,45.0,10.7,16.0,2023-10-25 13:00:00
34.0,0.0,34.0,10.7,15.9,2023-10-25 14:00:00
21.0,0.0,21.0,10.7,16.1,2023-10-25 15:00:00
5.0,0.0,5.0,10.6,15.3,2023-10-25 16:00:00
0.0,0.0,0.0,10.5,14.4,2023-10-25 17:00:00
0.0,0.0,0.0,10.5,14.3,2023-10-25 18:00:00
0.0,0.0,0.0,10.5,13.8,2023-10-25 19:00:00
0.0,0.0,0.0,10.5,11.6,2023-10-25 20:00:00
0.0,0.0,0.0,10.5,10.2,2023-10-25 21:00:00
0.0,0.0,0.0,10.2,9.4,2023-10-25 22:00:00
0.0,0.0,0.0,9.0,6.3,2023-10-25 23:00:00
0.0,0.0,0.0,8.6,6.6,2023-10-26 00:00:00
0.0,0.0,0.0,8.0,7.3,2023-10-26 01:00:00
0.0,0.0,0.0,7.7,6.6,2023-10-26 02:00:00
0.0,0.0,0.0,6.9,4.9,2023-10-26 03:00:00
0.0,0.0,0.0,6.5,7.0,2023-10-26 04:00:00
0.0,0.0,0.0,6.7,5.5,2023-10-26 05:00:00
0.0,0.0,0.0,6.8,5.8,2023-10-26 06:00:00
6.0,0.0,6.0,7.0,5.5,2023-10-26 07:00:00
50.0,13.9,48.0,7.3,5.6,2023-10-26 08:00:00
114.0,56.6,99.0,8.5,6.1,2023-10-26 09:00:00
163.0,36.5,150.0,9.2,8.3,2023-10-26 10:00:00
197.0,29.1,185.0,10.4,10.4,2023-10-26 11:00:00
252.0,152.0,187.0,11.2,10.9,2023-10-26 12:00:00
211.0,114.3,165.0,11.9,12.8,2023-10-26 13:00:00
148.0,59.1,128.0,11.7,12.2,2023-10-26 14:00:00
89.0,8.3,87.0,11.4,11.2,2023-10-26 15:00:00
39.0,70.5,30.0,10.8,10.3,2023-10-26 16:00:00
1.0,0.0,1.0,10.6,9.9,2023-10-26 17:00:00
0.0,0.0,0.0,9.9,11.1,2023-10-26 18:00:00
0.0,0.0,0.0,9.1,10.1,2023-10-26 19:00:00
0.0,0.0,0.0,8.8,11.4,2023-10-26 20:00:00
0.0,0.0,0.0,8.8,10.6,2023-10-26 21:00:00
0.0,0.0,0.0,9.1,11.7,2023-10-26 22:00:00
0.0,0.0,0.0,9.3,11.3,2023-10-26 23:00:00
0.0,0.0,0.0,9.1,10.7,2023-10-27 00:00:00
0.0,0.0,0.0,9.7,11.5,2023-10-27 01:00:00
0.0,0.0,0.0,9.8,10.7,2023-10-27 02:00:00
0.0,0.0,0.0,9.7,10.2,2023-10-27 03:00:00
0.0,0.0,0.0,9.6,8.9,2023-10-27 04:00:00
0.0,0.0,0.0,9.4,6.4,2023-10-27 05:00:00
0.0,0.0,0.0,9.2,4.7,2023-10-27 06:00:00
1.0,0.0,1.0,9.2,5.9,2023-10-27 07:00:00
13.0,0.0,13.0,9.4,7.2,2023-10-27 08:00:00
26.0,0.0,26.0,9.7,7.2,2023-10-27 09:00:00
55.0,0.0,55.0,10.1,8.0,2023-10-27 10:00:00
49.0,0.0,49.0,10.3,6.7,2023-10-27 11:00:00
77.0,0.0,77.0,10.8,8.3,2023-10-27 12:00:00
38.0,0.0,38.0,10.1,8.4,2023-10-27 13:00:00
55.0,24.0,47.0,10.5,8.1,2023-10-27 14:00:00
57.0,8.5,55.0,11.1,7.1,2023-10-27 15:00:00
20.0,8.0,19.0,11.2,10.8,2023-10-27 16:00:00
0.0,0.0,0.0,11.1,13.2,2023-10-27 17:00:00
0.0,0.0,0.0,11.3,14.0,2023-10-27 18:00:00
0.0,0.0,0.0,10.3,12.1,2023-10-27 19:00:00
0.0,0.0,0.0,9.5,10.6,2023-10-27 20:00:00
0.0,0.0,0.0,9.3,10.0,2023-10-27 21:00:00
0.0,0.0,0.0,8.9,12.3,2023-10-27 22:00:00
0.0,0.0,0.0,8.6,11.5,2023-10-27 23:00:00
0.0,0.0,0.0,8.8,12.1,2023-10-28 00:00:00
0.0,0.0,0.0,9.3,12.3,2023-10-28 01:00:00
0.0,0.0,0.0,9.5,13.1,2023-10-28 02:00:00
0.0,0.0,0.0,9.6,13.5,2023-10-28 03:00:00
0.0,0.0,0.0,9.1,15.5,2023-10-28 04:00:00
0.0,0.0,0.0,8.9,16.9,2023-10-28 05:00:00
0.0,0.0,0.0,9.1,17.0,2023-10-28 06:00:00
5.0,0.0,5.0,9.3,18.0,2023-10-28 07:00:00
26.0,0.0,26.0,9.7,19.8,2023-10-28 08:00:00
55.0,0.0,55.0,10.5,20.4,2023-10-28 09:00:00
166.0,164.6,109.0,12.1,23.0,2023-10-28 10:00:00
79.0,0.0,79.0,11.8,19.5,2023-10-28 11:00:00
176.0,81.5,142.0,12.8,19.2,2023-10-28 12:00:00
273.0,438.9,101.0,13.5,25.2,2023-10-28 13:00:00
229.0,426.9,89.0,13.5,21.8,2023-10-28 14:00:00
166.0,488.2,54.0,13.3,16.6,2023-10-28 15:00:00
62.0,278.1,28.0,12.4,15.1,2023-10-28 16:00:00
1.0,0.0,1.0,11.4,15.7,2023-10-28 17:00:00
0.0,0.0,0.0,11.5,18.4,2023-10-28 18:00:00
0.0,0.0,0.0,11.2,18.8,2023-10-28 19:00:00
0.0,0.0,0.0,11.1,19.5,2023-10-28 20:00:00
0.0,0.0,0.0,11.3,22.5,2023-10-28 21:00:00
0.0,0.0,0.0,11.3,21.7,2023-10-28 22:00:00
0.0,0.0,0.0,11.7,24.8,2023-10-28 23:00:00
0.0,0.0,0.0,12.7,29.9,2023-10-29 00:00:00
0.0,0.0,0.0,13.6,28.4,2023-10-29 01:00:00
0.0,0.0,0.0,13.6,29.1,2023-10-29 02:00:00
0.0,0.0,0.0,13.4,32.3,2023-10-29 03:00:00
0.0,0.0,0.0,12.8,33.6,2023-10-29 04:00:00
0.0,0.0,0.0,12.4,34.8,2023-10-29 05:00:00
0.0,0.0,0.0,12.1,32.8,2023-10-29 06:00:00
6.0,14.8,5.0,12.1,33.9,2023-10-29 07:00:00
85.0,362.4,36.0,12.3,32.1,2023-10-29 08:00:00
191.0,511.2,63.0,12.8,30.8,2023-10-29 09:00:00
288.0,641.9,69.0,13.7,28.2,2023-10-29 10:00:00
368.0,754.8,69.0,14.5,27.1,2023-10-29 11:00:00
353.0,580.6,114.0,15.0,24.5,2023-10-29 12:00:00
229.0,181.1,159.0,13.9,25.4,2023-10-29 13:00:00
147.0,136.4,103.0,13.0,17.9,2023-10-29 14:00:00
52.0,17.8,48.0,12.8,25.6,2023-10-29 15:00:00
38.0,83.6,28.0,12.3,26.9,2023-10-29 16:00:00
1.0,0.0,1.0,12.0,28.5,2023-10-29 17:00:00
0.0,0.0,0.0,11.9,28.4,2023-10-29 18:00:00
0.0,0.0,0.0,11.7,29.6,2023-10-29 19:00:00
0.0,0.0,0.0,11.4,28.9,2023-10-29 20:00:00
0.0,0.0,0.0,11.1,26.3,2023-10-29 21:00:00
0.0,0.0,0.0,11.0,23.4,2023-10-29 22:00:00
0.0,0.0,0.0,10.6,20.0,2023-10-29 23:00:00
0.0,0.0,0.0,10.4,18.2,2023-10-30 00:00:00
0.0,0.0,0.0,10.4,21.1,2023-10-30 01:00:00
0.0,0.0,0.0,10.1,21.3,2023-10-30 02:00:00
0.0,0.0,0.0,10.1,21.6,2023-10-30 03:00:00
0.0,0.0,0.0,9.9,21.7,2023-10-30 04:00:00
0.0,0.0,0.0,10.0,21.0,2023-10-30 05:00:00
0.0,0.0,0.0,10.0,19.5,2023-10-30 06:00:00
5.0,15.4,4.0,10.0,17.4,2023-10-30 07:00:00
73.0,211.0,45.0,11.0,15.8,2023-10-30 08:00:00
181.0,391.1,85.0,12.2,14.5,2023-10-30 09:00:00
256.0,410.6,118.0,13.1,16.0,2023-10-30 10:00:00
220.0,81.9,188.0,13.8,15.9,2023-10-30 11:00:00
196.0,64.0,170.0,14.2,13.7,2023-10-30 12:00:00
78.0,2.6,77.0,13.0,12.6,2023-10-30 13:00:00
92.0,3.1,91.0,12.9,10.1,2023-10-30 14:00:00
31.0,0.0,31.0,12.3,5.7,2023-10-30 15:00:00
17.0,0.0,17.0,11.7,4.2,2023-10-30 16:00:00
0.0,0.0,0.0,11.7,4.7,2023-10-30 17:00:00
0.0,0.0,0.0,11.6,5.2,2023-10-30 18:00:00
0.0,0.0,0.0,11.4,5.7,2023-10-30 19:00:00
0.0,0.0,0.0,11.3,6.3,2023-10-30 20:00:00
0.0,0.0,0.0,11.1,8.7,2023-10-30 21:00:00
0.0,0.0,0.0,10.9,18.5,2023-10-30 22:00:00
0.0,0.0,0.0,10.8,15.0,2023-10-30 23:00:00
0.0,0.0,0.0,10.6,13.0,2023-10-31 00:00:00
0.0,0.0,0.0,10.3,12.6,2023-10-31 01:00:00
0.0,0.0,0.0,10.2,15.2,2023-10-31 02:00:00
0.0,0.0,0.0,10.0,17.3,2023-10-31 03:00:00
0.0,0.0,0.0,10.1,15.2,2023-10-31 04:00:00
0.0,0.0,0.0,10.1,13.5,2023-10-31 05:00:00
0.0,0.0,0.0,10.0,15.5,2023-10-31 06:00:00
2.0,0.0,2.0,10.1,15.0,2023-10-31 07:00:00
48.0,84.5,37.0,10.3,13.9,2023-10-31 08:00:00
165.0,444.8,58.0,11.6,15.2,2023-10-31 09:00:00
230.0,450.2,81.0,12.4,12.0,2023-10-31 10:00:00
326.0,637.7,80.0,13.3,12.6,2023-10-31 11:00:00
167.0,44.9,149.0,12.2,14.8,2023-10-31 12:00:00
285.0,518.5,90.0,11.8,12.8,2023-10-31 13:00:00
166.0,259.3,85.0,11.4,14.4,2023-10-31 14:00:00
51.0,18.7,47.0,10.9,15.1,2023-10-31 15:00:00
7.0,0.0,7.0,10.7,11.8,2023-10-31 16:00:00
0.0,0.0,0.0,10.6,14.5,2023-10-31 17:00:00
0.0,0.0,0.0,10.2,12.0,2023-10-31 18:00:00
0.0,0.0,0.0,10.5,12.9,2023-10-31 19:00:00
0.0,0.0,0.0,10.2,13.5,2023-10-31 20:00:00
0.0,0.0,0.0,9.8,12.9,2023-10-31 21:00:00
0.0,0.0,0.0,10.3,15.7,2023-10-31 22:00:00
0.0,0.0,0.0,10.6,16.1,2023-10-31 23:00:00
0.0,0.0,0.0,10.5,15.9,2023-11-01 00:00:00
0.0,0.0,0.0,10.2,14.3,2023-11-01 01:00:00
0.0,0.0,0.0,10.4,16.9,2023-11-01 02:00:00
0.0,0.0,0.0,10.5,15.2,2023-11-01 03:00:00
0.0,0.0,0.0,10.7,14.4,2023-11-01 04:00:00
0.0,0.0,0.0,11.2,17.6,2023-11-01 05:00:00
0.0,0.0,0.0,11.8,22.9,2023-11-01 06:00:00
1.0,0.0,1.0,12.1,23.0,2023-11-01 07:00:00
42.0,15.7,40.0,12.1,22.5,2023-11-01 08:00:00
91.0,12.7,88.0,12.5,21.8,2023-11-01 09:00:00
90.0,9.2,87.0,12.8,22.7,2023-11-01 10:00:00
63.0,0.0,63.0,12.9,23.7,2023-11-01 11:00:00
122.0,17.7,115.0,13.7,25.0,2023-11-01 12:00:00
180.0,45.8,163.0,14.3,22.7,2023-11-01 13:00:00
123.0,22.8,116.0,13.8,24.1,2023-11-01 14:00:00
73.0,9.6,71.0,13.4,27.4,2023-11-01 15:00:00
11.0,0.0,11.0,12.3,28.7,2023-11-01 16:00:00
0.0,0.0,0.0,12.2,28.9,2023-11-01 17:00:00
0.0,0.0,0.0,11.7,30.6,2023-11-01 18:00:00
0.0,0.0,0.0,11.1,25.8,2023-11-01 19:00:00
0.0,0.0,0.0,10.6,23.3,2023-11-01 20:00:00
0.0,0.0,0.0,10.1,21.8,2023-11-01 21:00:00
0.0,0.0,0.0,9.7,20.2,2023-11-01 22:00:00
0.0,0.0,0.0,9.3,21.9,2023-11-01 23:00:00
0.0,0.0,0.0,9.5,23.2,2023-11-02 00:00:00
0.0,0.0,0.0,10.1,26.3,2023-11-02 01:00:00
0.0,0.0,0.0,10.6,28.4,2023-11-02 02:00:00
0.0,0.0,0.0,10.8,29.8,2023-11-02 03:00:00
0.0,0.0,0.0,10.8,33.7,2023-11-02 04:00:00
0.0,0.0,0.0,10.5,33.2,2023-11-02 05:00:00
0.0,0.0,0.0,10.5,33.5,2023-11-02 06:00:00
0.0,0.0,0.0,11.0,34.1,2023-11-02 07:00:00
49.0,135.8,32.0,11.9,35.5,2023-11-02 08:00:00
144.0,351.0,63.0,12.3,38.9,2023-11-02 09:00:00
230.0,467.4,80.0,13.2,42.5,2023-11-02 10:00:00
239.0,410.1,85.0,13.1,44.8,2023-11-02 11:00:00
204.0,266.1,100.0,12.7,48.0,2023-11-02 12:00:00
112.0,73.8,85.0,12.3,47.6,2023-11-02 13:00:00
82.0,53.0,66.0,11.6,47.6,2023-11-02 14:00:00
17.0,0.0,17.0,11.2,47.5,2023-11-02 15:00:00
7.0,0.0,7.0,10.4,47.6,2023-11-02 16:00:00
0.0,0.0,0.0,10.6,46.0,2023-11-02 17:00:00
0.0,0.0,0.0,11.0,44.5,2023-11-02 18:00:00
0.0,0.0,0.0,10.7,43.9,2023-11-02 19:00:00
0.0,0.0,0.0,10.0,43.6,2023-11-02 20:00:00
0.0,0.0,0.0,9.0,40.4,2023-11-02 21:00:00
0.0,0.0,0.0,8.5,38.5,2023-11-02 22:00:00
0.0,0.0,0.0,8.7,37.8,2023-11-02 23:00:00
0.0,0.0,0.0,8.9,36.3,2023-11-03 00:00:00
0.0,0.0,0.0,8.3,33.2,2023-11-03 01:00:00
0.0,0.0,0.0,8.6,32.7,2023-11-03 02:00:00
0.0,0.0,0.0,8.7,31.9,2023-11-03 03:00:00
0.0,0.0,0.0,8.6,35.1,2023-11-03 04:00:00
0.0,0.0,0.0,8.4,32.7,2023-11-03 05:00:00
0.0,0.0,0.0,8.3,30.9,2023-11-03 06:00:00
0.0,0.0,0.0,8.4,28.4,2023-11-03 07:00:00
22.0,0.0,22.0,8.6,28.2,2023-11-03 08:00:00
74.0,48.7,63.0,9.1,25.8,2023-11-03 09:00:00
204.0,246.9,126.0,10.2,29.5,2023-11-03 10:00:00
282.0,526.4,87.0,11.0,28.8,2023-11-03 11:00:00
304.0,567.8,85.0,11.2,32.4,2023-11-03 12:00:00
256.0,451.8,93.0,11.6,34.1,2023-11-03 13:00:00
205.0,450.9,71.0,11.5,31.4,2023-11-03 14:00:00
130.0,396.2,51.0,10.9,27.6,2023-11-03 15:00:00
37.0,158.8,20.0,10.5,27.0,2023-11-03 16:00:00
0.0,0.0,0.0,9.9,27.1,2023-11-03 17:00:00
0.0,0.0,0.0,9.5,28.0,2023-11-03 18:00:00
0.0,0.0,0.0,9.1,26.8,2023-11-03 19:00:00
0.0,0.0,0.0,8.7,25.0,2023-11-03 20:00:00
0.0,0.0,0.0,8.1,23.5,2023-11-03 21:00:00
0.0,0.0,0.0,7.7,22.5,2023-11-03 22:00:00
0.0,0.0,0.0,7.4,23.1,2023-11-03 23:00:00
0.0,0.0,0.0,7.3,24.1,2023-11-04 00:00:00
0.0,0.0,0.0,8.5,25.5,2023-11-04 01:00:00
0.0,0.0,0.0,8.7,23.9,2023-11-04 02:00:00
0.0,0.0,0.0,8.4,23.4,2023-11-04 03:00:00
0.0,0.0,0.0,8.3,21.7,2023-11-04 04:00:00
0.0,0.0,0.0,7.9,20.9,2023-11-04 05:00:00
0.0,0.0,0.0,7.3,21.0,2023-11-04 06:00:00
2.0,0.0,2.0,7.2,19.6,2023-11-04 07:00:00
63.0,266.1,31.0,8.2,20.9,2023-11-04 08:00:00
165.0,425.1,71.0,9.1,25.6,2023-11-04 09:00:00
216.0,315.1,118.0,10.0,29.9,2023-11-04 10:00:00
119.0,8.2,116.0,10.2,24.0,2023-11-04 11:00:00
105.0,2.6,104.0,9.9,25.1,2023-11-04 12:00:00
61.0,0.0,61.0,9.2,25.5,2023-11-04 13:00:00
17.0,0.0,17.0,8.9,27.2,2023-11-04 14:00:00
15.0,0.0,15.0,9.2,25.5,2023-11-04 15:00:00
5.0,0.0,5.0,9.5,21.7,2023-11-04 16:00:00
0.0,0.0,0.0,9.9,19.5,2023-11-04 17:00:00
0.0,0.0,0.0,10.0,21.3,2023-11-04 18:00:00
0.0,0.0,0.0,9.6,23.4,2023-11-04 19:00:00
0.0,0.0,0.0,9.7,24.1,2023-11-04 20:00:00
0.0,0.0,0.0,9.5,21.7,2023-11-04 21:00:00
0.0,0.0,0.0,9.2,20.2,2023-11-04 22:00:00
0.0,0.0,0.0,9.2,19.9,2023-11-04 23:00:00
0.0,0.0,0.0,9.0,18.7,2023-11-05 00:00:00
0.0,0.0,0.0,8.8,19.1,2023-11-05 01:00:00
0.0,0.0,0.0,8.9,17.6,2023-11-05 02:00:00
0.0,0.0,0.0,9.0,17.6,2023-11-05 03:00:00
0.0,0.0,0.0,9.0,12.7,2023-11-05 04:00:00
0.0,0.0,0.0,9.2,14.1,2023-11-05 05:00:00
0.0,0.0,0.0,8.4,13.1,2023-11-05 06:00:00
1.0,0.0,1.0,8.0,13.2,2023-11-05 07:00:00
57.0,220.7,31.0,8.6,16.0,2023-11-05 08:00:00
140.0,254.2,85.0,9.7,20.1,2023-11-05 09:00:00
123.0,22.9,116.0,10.2,20.7,2023-11-05 10:00:00
101.0,8.3,98.0,10.5,24.1,2023-11-05 11:00:00
155.0,114.5,112.0,11.4,25.3,2023-11-05 12:00:00
233.0,307.9,125.0,11.3,30.0,2023-11-05 13:00:00
180.0,330.5,85.0,11.1,30.9,2023-11-05 14:00:00
116.0,342.2,51.0,10.6,34.7,2023-11-05 15:00:00
31.0,136.8,17.0,9.8,36.4,2023-11-05 16:00:00
0.0,0.0,0.0,10.5,27.9,2023-11-05 17:00:00
0.0,0.0,0.0,10.3,26.3,2023-11-05 18:00:00
0.0,0.0,0.0,10.1,25.1,2023-11-05 19:00:00
0.0,0.0,0.0,9.8,23.0,2023-11-05 20:00:00
0.0,0.0,0.0,9.2,20.9,2023-11-05 21:00:00
0.0,0.0,0.0,8.9,24.2,2023-11-05 22:00:00
0.0,0.0,0.0,8.9,20.5,2023-11-05 23:00:00
0.0,0.0,0.0,8.7,20.4,2023-11-06 00:00:00
0.0,0.0,0.0,9.1,21.1,2023-11-06 01:00:00
0.0,0.0,0.0,8.9,22.1,2023-11-06 02:00:00
0.0,0.0,0.0,8.8,22.4,2023-11-06 03:00:00
0.0,0.0,0.0,8.8,24.4,2023-11-06 04:00:00
0.0,0.0,0.0,8.7,22.4,2023-11-06 05:00:00
0.0,0.0,0.0,8.5,23.1,2023-11-06 06:00:00
1.0,0.0,1.0,8.5,26.0,2023-11-06 07:00:00
46.0,156.0,28.0,8.9,26.8,2023-11-06 08:00:00
94.0,160.7,60.0,9.3,28.0,2023-11-06 09:00:00
197.0,338.6,95.0,10.3,24.9,2023-11-06 10:00:00
152.0,61.9,130.0,10.6,29.8,2023-11-06 11:00:00
121.0,2.7,120.0,10.7,27.5,2023-11-06 12:00:00
101.0,37.6,88.0,10.6,27.7,2023-11-06 13:00:00
194.0,353.7,94.0,10.9,25.5,2023-11-06 14:00:00
124.0,404.6,49.0,10.7,23.3,2023-11-06 15:00:00
28.0,139.9,14.0,10.1,21.4,2023-11-06 16:00:00
0.0,0.0,0.0,9.5,19.6,2023-11-06 17:00:00
0.0,0.0,0.0,9.3,20.3,2023-11-06 18:00:00
0.0,0.0,0.0,9.2,21.3,2023-11-06 19:00:00
0.0,0.0,0.0,9.1,20.5,2023-11-06 20:00:00
0.0,0.0,0.0,8.8,21.5,2023-11-06 21:00:00
0.0,0.0,0.0,8.8,21.6,2023-11-06 22:00:00
0.0,0.0,0.0,8.7,21.6,2023-11-06 23:00:00
0.0,0.0,0.0,8.5,21.1,2023-11-07 00:00:00
0.0,0.0,0.0,8.8,20.5,2023-11-07 01:00:00
0.0,0.0,0.0,8.5,20.6,2023-11-07 02:00:00
0.0,0.0,0.0,8.2,19.0,2023-11-07 03:00:00
0.0,0.0,0.0,8.0,18.1,2023-11-07 04:00:00
0.0,0.0,0.0,7.7,18.2,2023-11-07 05:00:00
0.0,0.0,0.0,7.6,19.2,2023-11-07 06:00:00
1.0,0.0,1.0,7.3,19.2,2023-11-07 07:00:00
52.0,203.5,29.0,7.5,19.3,2023-11-07 08:00:00
137.0,333.5,68.0,8.7,21.0,2023-11-07 09:00:00
178.0,290.1,92.0,9.5,24.6,2023-11-07 10:00:00
229.0,365.0,101.0,10.5,25.7,2023-11-07 11:00:00
241.0,390.8,98.0,11.0,23.7,2023-11-07 12:00:00
278.0,580.4,80.0,11.1,24.0,2023-11-07 13:00:00
211.0,496.3,73.0,10.7,21.3,2023-11-07 14:00:00
97.0,243.3,53.0,10.2,22.7,2023-11-07 15:00:00
28.0,132.9,15.0,9.3,21.2,2023-11-07 16:00:00
0.0,0.0,0.0,9.0,21.4,2023-11-07 17:00:00
0.0,0.0,0.0,8.8,22.0,2023-11-07 18:00:00
0.0,0.0,0.0,8.9,21.4,2023-11-07 19:00:00
0.0,0.0,0.0,8.6,19.9,2023-11-07 20:00:00
0.0,0.0,0.0,8.7,18.6,2023-11-07 21:00:00
0.0,0.0,0.0,8.5,18.1,2023-11-07 22:00:00
0.0,0.0,0.0,7.9,18.1,2023-11-07 23:00:00
0.0,0.0,0.0,8.3,19.1,2023-11-08 00:00:00
0.0,0.0,0.0,8.5,16.4,2023-11-08 01:00:00
0.0,0.0,0.0,8.1,18.3,2023-11-08 02:00:00
0.0,0.0,0.0,8.3,19.3,2023-11-08 03:00:00
0.0,0.0,0.0,8.1,21.1,2023-11-08 04:00:00
0.0,0.0,0.0,7.7,20.8,2023-11-08 05:00:00
0.0,0.0,0.0,7.7,22.1,2023-11-08 06:00:00
0.0,0.0,0.0,7.3,21.2,2023-11-08 07:00:00
44.0,135.5,29.0,7.7,20.7,2023-11-08 08:00:00
110.0,128.5,84.0,8.4,23.0,2023-11-08 09:00:00
147.0,78.9,124.0,9.1,21.4,2023-11-08 10:00:00
153.0,60.7,132.0,9.3,19.6,2023-11-08 11:00:00
175.0,58.2,154.0,10.0,22.6,2023-11-08 12:00:00
115.0,89.2,85.0,10.4,26.6,2023-11-08 13:00:00
56.0,11.0,53.0,10.4,29.5,2023-11-08 14:00:00
25.0,0.0,25.0,10.0,29.2,2023-11-08 15:00:00
3.0,0.0,3.0,9.6,29.2,2023-11-08 16:00:00
0.0,0.0,0.0,9.6,30.1,2023-11-08 17:00:00
0.0,0.0,0.0,9.7,31.2,2023-11-08 18:00:00
0.0,0.0,0.0,9.7,30.6,2023-11-08 19:00:00
0.0,0.0,0.0,10.1,28.0,2023-11-08 20:00:00
0.0,0.0,0.0,10.5,27.9,2023-11-08 21:00:00
0.0,0.0,0.0,10.6,26.1,2023-11-08 22:00:00
0.0,0.0,0.0,10.8,26.4,2023-11-08 23:00:00
0.0,0.0,0.0,10.8,26.9,2023-11-09 00:00:00
0.0,0.0,0.0,10.6,27.5,2023-11-09 01:00:00
0.0,0.0,0.0,10.4,23.5,2023-11-09 02:00:00
0.0,0.0,0.0,10.3,22.3,2023-11-09 03:00:00
0.0,0.0,0.0,10.2,15.5,2023-11-09 04:00:00
0.0,0.0,0.0,10.1,13.3,2023-11-09 05:00:00
0.0,0.0,0.0,9.8,16.8,2023-11-09 06:00:00
0.0,0.0,0.0,9.0,14.4,2023-11-09 07:00:00
46.0,184.6,26.0,8.8,14.5,2023-11-09 08:00:00
143.0,414.8,61.0,9.5,12.1,2023-11-09 09:00:00
186.0,205.6,127.0,10.0,15.0,2023-11-09 10:00:00
246.0,304.9,142.0,10.3,16.6,2023-11-09 11:00:00
293.0,519.0,108.0,10.8,17.9,2023-11-09 12:00:00
179.0,114.5,141.0,10.6,23.1,2023-11-09 13:00:00
44.0,0.0,44.0,10.2,25.5,2023-11-09 14:00:00
16.0,0.0,16.0,9.8,25.6,2023-11-09 15:00:00
5.0,0.0,5.0,9.3,26.6,2023-11-09 16:00:00
0.0,0.0,0.0,8.8,23.2,2023-11-09 17:00:00
0.0,0.0,0.0,8.3,23.4,2023-11-09 18:00:00
0.0,0.0,0.0,8.2,21.0,2023-11-09 19:00:00
0.0,0.0,0.0,7.7,21.1,2023-11-09 20:00:00
0.0,0.0,0.0,7.5,20.6,2023-11-09 21:00:00
0.0,0.0,0.0,7.0,21.6,2023-11-09 22:00:00
0.0,0.0,0.0,6.8,21.9,2023-11-09 23:00:00
0.0,0.0,0.0,6.9,22.7,2023-11-10 00:00:00
0.0,0.0,0.0,6.5,20.7,2023-11-10 01:00:00
0.0,0.0,0.0,6.8,22.7,2023-11-10 02:00:00
0.0,0.0,0.0,7.3,23.6,2023-11-10 03:00:00
0.0,0.0,0.0,7.1,22.7,2023-11-10 04:00:00
0.0,0.0,0.0,6.7,22.1,2023-11-10 05:00:00
0.0,0.0,0.0,6.8,21.7,2023-11-10 06:00:00
0.0,0.0,0.0,6.9,22.7,2023-11-10 07:00:00
17.0,0.0,17.0,7.1,21.5,2023-11-10 08:00:00
40.0,0.0,40.0,7.1,25.4,2023-11-10 09:00:00
51.0,0.0,51.0,7.4,24.4,2023-11-10 10:00:00
60.0,0.0,60.0,8.2,23.1,2023-11-10 11:00:00
76.0,0.0,76.0,8.7,25.1,2023-11-10 12:00:00
80.0,12.2,76.0,8.2,20.5,2023-11-10 13:00:00
52.0,0.0,52.0,8.5,20.1,2023-11-10 14:00:00
43.0,17.9,40.0,8.3,21.6,2023-11-10 15:00:00
15.0,32.8,12.0,7.9,18.3,2023-11-10 16:00:00
0.0,0.0,0.0,7.7,12.6,2023-11-10 17:00:00
0.0,0.0,0.0,7.5,9.7,2023-11-10 18:00:00
0.0,0.0,0.0,7.0,7.4,2023-11-10 19:00:00
0.0,0.0,0.0,7.0,6.5,2023-11-10 20:00:00
0.0,0.0,0.0,6.9,8.3,2023-11-10 21:00:00
0.0,0.0,0.0,6.8,10.5,2023-11-10 22:00:00
0.0,0.0,0.0,6.6,12.4,2023-11-10 23:00:00
0.0,0.0,0.0,6.6,14.6,2023-11-11 00:00:00
0.0,0.0,0.0,6.8,18.0,2023-11-11 01:00:00
0.0,0.0,0.0,6.4,13.0,2023-11-11 02:00:00
0.0,0.0,0.0,6.2,16.5,2023-11-11 03:00:00
0.0,0.0,0.0,6.0,19.8,2023-11-11 04:00:00
0.0,0.0,0.0,5.9,20.2,2023-11-11 05:00:00
0.0,0.0,0.0,5.7,16.9,2023-11-11 06:00:00
0.0,0.0,0.0,5.8,15.9,2023-11-11 07:00:00
40.0,183.1,21.0,6.2,14.8,2023-11-11 08:00:00
114.0,323.3,53.0,7.4,12.3,2023-11-11 09:00:00
186.0,399.5,75.0,8.8,14.4,2023-11-11 10:00:00
282.0,620.6,76.0,9.6,13.7,2023-11-11 11:00:00
291.0,610.4,79.0,9.7,17.7,2023-11-11 12:00:00
221.0,433.6,81.0,9.3,15.8,2023-11-11 13:00:00
184.0,460.9,64.0,9.1,14.6,2023-11-11 14:00:00
111.0,396.4,46.0,8.5,14.0,2023-11-11 15:00:00
20.0,89.4,12.0,7.8,15.3,2023-11-11 16:00:00
